,dt,id,jd,seg_pos,t,track_pos,x,y,z,seg.D_msd,seg.D_msd_intercept,seg.D_msd_r,seg.D_msd_std_err,seg.id,seg.lifetime,seg.loc_count,seg.mjd,seg.mjd_n,seg.mjd_std_err,seg.motion,seg.msd,seg.msd_n,seg.msd_std_err,seg.t_start,seg.track_pos,track.id,track.lifetime,track.loc_count,track.noise,track.seg_count,track.t_start
134,1,134,0,7,7,0,21460,24940,3200,0.0008821597391,0.001290979585,0.9985460576,1.148292532e-010,46,81,82,33.70520905,81,7.119793631,immobile,5191.358025,81,1140.327611,0,0,19,132,133,0,3,0
135,1,135,0,7,7,0,24795,20300,3700,0.001130338481,0.003952311248,0.9968625379,1.288822528e-009,49,27,28,55.00677406,27,15.58931988,immobile,9344.444444,27,2824.220619,0,0,20,185,186,0,9,0
136,1,136,0,0,7,1,33060,38425,5200,0.001024397773,0.002446893767,0.9986337273,1.665736417e-010,36,71,72,47.46736478,71,8.577394122,immobile,7403.169014,71,1405.09841,7,1,13,96,97,0,3,0
137,1,137,324.2298567,7,7,0,41615,32335,5300,0.003416368828,0.02084682203,0.9938640802,2.312973808e-008,17,27,28,158.693244,27,19.47199267,immobile,35041.66667,27,7185.787576,0,0,11,105,106,0,7,0
138,1,138,0,7,7,0,46255,23925,5500,0.0005401679842,0.02293636364,0.5961746814,3.023754563e-007,15,9,10,110.0135481,9,37.51354812,immobile,23361.11111,9,9560.946779,0,0,9,9,10,0,1,0
139,1,139,205.0609665,7,7,0,18850,34075,5800,0.0398062253,0.07664568182,0.9705565687,5.576986136e-005,16,9,10,445.6412392,9,81.93281236,diffusion,252300,9,85977.14106,0,0,10,9,10,0,1,0
140,1,140,145,7,7,0,18125,33205,7200,0.0008541874555,0.004273934426,0.9946684935,1.845361261e-009,3,19,20,48.95057719,19,17.23996266,immobile,7746.052632,19,2880.885955,0,0,3,297,298,0,7,0
141,1,141,580,7,7,0,6090,35090,7200,0.01646549576,0.06538262195,0.9522829905,1.856702397e-005,2,8,9,319.9113529,8,55.00467679,diffusion,123521.875,8,38612.61632,0,0,2,8,9,0,1,0
142,0,142,0,3,7,0,29000,29290,9600,0.007770108696,-0.021025,0.9982743732,8.356344518e-007,65,3,4,96.66666667,3,48.33333333,immobile,14016.66667,3,7008.333333,4,0,28,3,4,0,1,4
143,1,143,0,8,8,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
144,1,144,780.848897,8,8,0,6235,26535,200,0.05384488203,-0.07533127962,0.9880917706,8.787957122e-006,38,34,35,403.9562106,34,40.40386488,diffusion,217052.2059,34,40994.11872,0,0,14,34,35,0,1,0
145,1,145,0,8,8,0,24795,16965,300,0.0005401679842,0.006689772727,0.9968588652,2.046358686e-010,24,38,39,58.16270789,38,12.75869652,immobile,9405.921053,38,2200.034437,0,0,12,562,563,0,11,0
146,1,146,145,8,8,0,26100,26680,1500,0.0001088871488,0.02673864123,0.186580367,5.057312823e-008,43,28,29,134.1223845,28,18.3013143,immobile,27032.14286,28,6653.712347,0,0,16,28,29,0,1,0
147,1,147,290,8,8,0,25810,15515,2600,0.003926265146,0.06907229508,0.9857870716,1.053465534e-007,39,19,20,254.6578152,19,35.4096142,immobile,87419.73684,19,22979.09762,0,0,15,53,54,0,4,0
148,0,148,0,0,8,0,46110,29145,2700,0,0,0,0,69,0,1,0,0,0,none,0,0,0,8,0,32,0,1,0,1,8
149,1,149,0,8,8,0,21460,24940,3200,0.0008821597391,0.001290979585,0.9985460576,1.148292532e-010,46,81,82,33.70520905,81,7.119793631,immobile,5191.358025,81,1140.327611,0,0,19,132,133,0,3,0
150,1,150,0,8,8,0,24795,20300,3700,0.001130338481,0.003952311248,0.9968625379,1.288822528e-009,49,27,28,55.00677406,27,15.58931988,immobile,9344.444444,27,2824.220619,0,0,20,185,186,0,9,0
151,1,151,0,1,8,1,33060,38425,5100,0.001024397773,0.002446893767,0.9986337273,1.665736417e-010,36,71,72,47.46736478,71,8.577394122,immobile,7403.169014,71,1405.09841,7,1,13,96,97,0,3,0
152,1,152,410.1219331,8,8,0,41470,32045,5300,0.003416368828,0.02084682203,0.9938640802,2.312973808e-008,17,27,28,158.693244,27,19.47199267,immobile,35041.66667,27,7185.787576,0,0,11,105,106,0,7,0
153,1,153,0,8,8,0,46255,23925,5600,0.0005401679842,0.02293636364,0.5961746814,3.023754563e-007,15,9,10,110.0135481,9,37.51354812,immobile,23361.11111,9,9560.946779,0,0,9,9,10,0,1,0
154,1,154,205.0609665,8,8,0,18705,33930,5700,0.0398062253,0.07664568182,0.9705565687,5.576986136e-005,16,9,10,445.6412392,9,81.93281236,diffusion,252300,9,85977.14106,0,0,10,9,10,0,1,0
155,1,155,0,8,8,0,18125,33350,7100,0.0008541874555,0.004273934426,0.9946684935,1.845361261e-009,3,19,20,48.95057719,19,17.23996266,immobile,7746.052632,19,2880.885955,0,0,3,297,298,0,7,0
156,0,156,0,8,8,0,6090,35670,7500,0.01646549576,0.06538262195,0.9522829905,1.856702397e-005,2,8,9,319.9113529,8,55.00467679,diffusion,123521.875,8,38612.61632,0,0,2,8,9,0,1,0
157,1,157,0,9,9,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
158,1,158,324.2298567,9,9,0,6525,27260,0,0.05384488203,-0.07533127962,0.9880917706,8.787957122e-006,38,34,35,403.9562106,34,40.40386488,diffusion,217052.2059,34,40994.11872,0,0,14,34,35,0,1,0
159,1,159,0,9,9,0,24795,16965,300,0.0005401679842,0.006689772727,0.9968588652,2.046358686e-010,24,38,39,58.16270789,38,12.75869652,immobile,9405.921053,38,2200.034437,0,0,12,562,563,0,11,0
160,1,160,145,9,9,0,26100,26535,1600,0.0001088871488,0.02673864123,0.186580367,5.057312823e-008,43,28,29,134.1223845,28,18.3013143,immobile,27032.14286,28,6653.712347,0,0,16,28,29,0,1,0
161,1,161,145,9,9,0,25810,15225,2800,0.003926265146,0.06907229508,0.9857870716,1.053465534e-007,39,19,20,254.6578152,19,35.4096142,immobile,87419.73684,19,22979.09762,0,0,15,53,54,0,4,0
162,0,162,0,0,9,0,46110,29145,2800,0,0,0,0,72,0,1,0,0,0,none,0,0,0,9,0,35,0,1,0,1,9
163,1,163,0,9,9,0,21460,24940,3200,0.0008821597391,0.001290979585,0.9985460576,1.148292532e-010,46,81,82,33.70520905,81,7.119793631,immobile,5191.358025,81,1140.327611,0,0,19,132,133,0,3,0
164,1,164,0,9,9,0,24795,20300,3700,0.001130338481,0.003952311248,0.9968625379,1.288822528e-009,49,27,28,55.00677406,27,15.58931988,immobile,9344.444444,27,2824.220619,0,0,20,185,186,0,9,0
165,1,165,145,9,9,0,41760,32335,5200,0.003416368828,0.02084682203,0.9938640802,2.312973808e-008,17,27,28,158.693244,27,19.47199267,immobile,35041.66667,27,7185.787576,0,0,11,105,106,0,7,0
166,1,166,0,2,9,1,33060,38425,5200,0.001024397773,0.002446893767,0.9986337273,1.665736417e-010,36,71,72,47.46736478,71,8.577394122,immobile,7403.169014,71,1405.09841,7,1,13,96,97,0,3,0
167,0,167,0,9,9,0,46255,23925,5600,0.0005401679842,0.02293636364,0.5961746814,3.023754563e-007,15,9,10,110.0135481,9,37.51354812,immobile,23361.11111,9,9560.946779,0,0,9,9,10,0,1,0
168,0,168,0,9,9,0,18560,33785,5600,0.0398062253,0.07664568182,0.9705565687,5.576986136e-005,16,9,10,445.6412392,9,81.93281236,diffusion,252300,9,85977.14106,0,0,10,9,10,0,1,0
169,0,169,0,0,9,0,7250,35670,7000,0,0,0,0,1669,0,1,0,0,0,none,0,0,0,9,0,1542,0,1,1,1,9
170,1,170,0,9,9,0,18125,33350,7200,0.0008541874555,0.004273934426,0.9946684935,1.845361261e-009,3,19,20,48.95057719,19,17.23996266,immobile,7746.052632,19,2880.885955,0,0,3,297,298,0,7,0
171,0,171,0,0,9,0,16240,42050,10600,0,0,0,0,70,0,1,0,0,0,none,0,0,0,9,0,33,0,1,0,1,9
172,0,172,0,0,9,0,16240,42050,10800,0,0,0,0,71,0,1,0,0,0,none,0,0,0,9,0,34,0,1,0,1,9
173,0,173,0,0,9,0,30740,33785,15000,0,0,0,0,1670,0,1,0,0,0,none,0,0,0,9,0,1543,0,1,1,1,9
174,1,174,0,10,10,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
175,1,175,458.5302607,10,10,0,6815,27405,0,0.05384488203,-0.07533127962,0.9880917706,8.787957122e-006,38,34,35,403.9562106,34,40.40386488,diffusion,217052.2059,34,40994.11872,0,0,14,34,35,0,1,0
176,1,176,0,10,10,0,24795,16965,400,0.0005401679842,0.006689772727,0.9968588652,2.046358686e-010,24,38,39,58.16270789,38,12.75869652,immobile,9405.921053,38,2200.034437,0,0,12,562,563,0,11,0
177,1,177,0,10,10,0,26100,26680,1500,0.0001088871488,0.02673864123,0.186580367,5.057312823e-008,43,28,29,134.1223845,28,18.3013143,immobile,27032.14286,28,6653.712347,0,0,16,28,29,0,1,0
178,1,178,324.2298567,10,10,0,25810,15370,2200,0.003926265146,0.06907229508,0.9857870716,1.053465534e-007,39,19,20,254.6578152,19,35.4096142,immobile,87419.73684,19,22979.09762,0,0,15,53,54,0,4,0
179,0,179,0,0,10,0,46255,29000,2600,0,0,0,0,73,0,1,0,0,0,none,0,0,0,10,0,36,0,1,0,1,10
180,1,180,0,10,10,0,21460,24940,3200,0.0008821597391,0.001290979585,0.9985460576,1.148292532e-010,46,81,82,33.70520905,81,7.119793631,immobile,5191.358025,81,1140.327611,0,0,19,132,133,0,3,0
181,1,181,0,10,10,0,24795,20300,3600,0.001130338481,0.003952311248,0.9968625379,1.288822528e-009,49,27,28,55.00677406,27,15.58931988,immobile,9344.444444,27,2824.220619,0,0,20,185,186,0,9,0
182,1,182,205.0609665,10,10,0,41615,32335,5100,0.003416368828,0.02084682203,0.9938640802,2.312973808e-008,17,27,28,158.693244,27,19.47199267,immobile,35041.66667,27,7185.787576,0,0,11,105,106,0,7,0
183,1,183,0,3,10,1,33060,38425,5100,0.001024397773,0.002446893767,0.9986337273,1.665736417e-010,36,71,72,47.46736478,71,8.577394122,immobile,7403.169014,71,1405.09841,7,1,13,96,97,0,3,0
184,0,184,0,0,10,0,6235,35090,6200,0,0,0,0,1672,0,1,0,0,0,none,0,0,0,10,0,1545,0,1,1,1,10
185,1,185,0,10,10,0,18125,33350,7200,0.0008541874555,0.004273934426,0.9946684935,1.845361261e-009,3,19,20,48.95057719,19,17.23996266,immobile,7746.052632,19,2880.885955,0,0,3,297,298,0,7,0
186,0,186,0,0,10,0,40745,27550,7300,0,0,0,0,74,0,1,0,0,0,none,0,0,0,10,0,37,0,1,0,1,10
187,0,187,0,0,10,0,16240,41905,10700,0,0,0,0,75,0,1,0,0,0,none,0,0,0,10,0,38,0,1,0,1,10
188,0,188,0,0,10,0,29725,34220,14500,0,0,0,0,1671,0,1,0,0,0,none,0,0,0,10,0,1544,0,1,1,1,10
189,1,189,0,11,11,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
190,1,190,290,11,11,0,6380,27260,0,0.05384488203,-0.07533127962,0.9880917706,8.787957122e-006,38,34,35,403.9562106,34,40.40386488,diffusion,217052.2059,34,40994.11872,0,0,14,34,35,0,1,0
191,1,191,145,11,11,0,24795,16965,400,0.0005401679842,0.006689772727,0.9968588652,2.046358686e-010,24,38,39,58.16270789,38,12.75869652,immobile,9405.921053,38,2200.034437,0,0,12,562,563,0,11,0
192,1,192,145,11,11,0,26100,26680,1400,0.0001088871488,0.02673864123,0.186580367,5.057312823e-008,43,28,29,134.1223845,28,18.3013143,immobile,27032.14286,28,6653.712347,0,0,16,28,29,0,1,0
193,1,193,145,11,11,0,25520,15225,1700,0.003926265146,0.06907229508,0.9857870716,1.053465534e-007,39,19,20,254.6578152,19,35.4096142,immobile,87419.73684,19,22979.09762,0,0,15,53,54,0,4,0
194,0,194,0,0,11,0,46255,28855,2800,0,0,0,0,81,0,1,0,0,0,none,0,0,0,11,0,44,0,1,0,1,11
195,1,195,0,11,11,0,21460,24940,3200,0.0008821597391,0.001290979585,0.9985460576,1.148292532e-010,46,81,82,33.70520905,81,7.119793631,immobile,5191.358025,81,1140.327611,0,0,19,132,133,0,3,0
196,1,196,0,11,11,0,24795,20300,3500,0.001130338481,0.003952311248,0.9968625379,1.288822528e-009,49,27,28,55.00677406,27,15.58931988,immobile,9344.444444,27,2824.220619,0,0,20,185,186,0,9,0
197,1,197,205.0609665,11,11,0,41760,32190,5200,0.003416368828,0.02084682203,0.9938640802,2.312973808e-008,17,27,28,158.693244,27,19.47199267,immobile,35041.66667,27,7185.787576,0,0,11,105,106,0,7,0
198,1,198,0,4,11,1,33060,38425,5200,0.001024397773,0.002446893767,0.9986337273,1.665736417e-010,36,71,72,47.46736478,71,8.577394122,immobile,7403.169014,71,1405.09841,7,1,13,96,97,0,3,0
199,0,199,0,0,11,0,46255,23925,5400,0,0,0,0,79,0,1,0,0,0,none,0,0,0,11,0,42,0,1,0,1,11
200,0,200,0,0,11,0,18705,33350,5500,0,0,0,0,1673,0,1,0,0,0,none,0,0,0,11,0,1546,0,1,1,1,11
201,1,201,580,0,11,0,5945,35235,5600,0.02791234096,0.06305378406,0.9733610536,5.57784558e-006,76,33,34,333.7355054,33,42.84126809,diffusion,170111.3636,33,35946.21561,11,0,39,33,34,0,1,11
202,0,202,0,0,11,0,40890,27840,7200,0,0,0,0,80,0,1,0,0,0,none,0,0,0,11,0,43,0,1,0,1,11
203,1,203,0,11,11,0,18125,33350,7300,0.0008541874555,0.004273934426,0.9946684935,1.845361261e-009,3,19,20,48.95057719,19,17.23996266,immobile,7746.052632,19,2880.885955,0,0,3,297,298,0,7,0
204,0,204,0,0,11,0,16385,42050,10600,0,0,0,0,77,0,1,0,0,0,none,0,0,0,11,0,40,0,1,0,1,11
205,1,205,324.2298567,0,11,0,29000,34075,13900,0.02285326087,0,0,0,78,1,2,324.2298567,1,0,diffusion,105125,1,0,11,0,41,1,2,0,1,11
206,1,206,0,12,12,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
207,1,207,725,12,12,0,6380,26970,100,0.05384488203,-0.07533127962,0.9880917706,8.787957122e-006,38,34,35,403.9562106,34,40.40386488,diffusion,217052.2059,34,40994.11872,0,0,14,34,35,0,1,0
208,1,208,145,12,12,0,24940,16965,300,0.0005401679842,0.006689772727,0.9968588652,2.046358686e-010,24,38,39,58.16270789,38,12.75869652,immobile,9405.921053,38,2200.034437,0,0,12,562,563,0,11,0
209,1,209,145,12,12,0,26100,26535,1400,0.0001088871488,0.02673864123,0.186580367,5.057312823e-008,43,28,29,134.1223845,28,18.3013143,immobile,27032.14286,28,6653.712347,0,0,16,28,29,0,1,0
210,1,210,290,12,12,0,25520,15370,1800,0.003926265146,0.06907229508,0.9857870716,1.053465534e-007,39,19,20,254.6578152,19,35.4096142,immobile,87419.73684,19,22979.09762,0,0,15,53,54,0,4,0
211,0,211,0,0,12,0,46255,29000,2700,0,0,0,0,84,0,1,0,0,0,none,0,0,0,12,0,47,0,1,0,1,12
212,1,212,0,12,12,0,21460,24940,3200,0.0008821597391,0.001290979585,0.9985460576,1.148292532e-010,46,81,82,33.70520905,81,7.119793631,immobile,5191.358025,81,1140.327611,0,0,19,132,133,0,3,0
213,1,213,0,12,12,0,24795,20300,3600,0.001130338481,0.003952311248,0.9968625379,1.288822528e-009,49,27,28,55.00677406,27,15.58931988,immobile,9344.444444,27,2824.220619,0,0,20,185,186,0,9,0
214,1,214,145,12,12,0,41905,32045,4900,0.003416368828,0.02084682203,0.9938640802,2.312973808e-008,17,27,28,158.693244,27,19.47199267,immobile,35041.66667,27,7185.787576,0,0,11,105,106,0,7,0
215,1,215,205.0609665,1,12,0,5945,35815,5200,0.02791234096,0.06305378406,0.9733610536,5.57784558e-006,76,33,34,333.7355054,33,42.84126809,diffusion,170111.3636,33,35946.21561,11,0,39,33,34,0,1,11
216,1,216,145,5,12,1,33060,38425,5200,0.001024397773,0.002446893767,0.9986337273,1.665736417e-010,36,71,72,47.46736478,71,8.577394122,immobile,7403.169014,71,1405.09841,7,1,13,96,97,0,3,0
217,0,217,0,0,12,0,46110,23780,5500,0,0,0,0,86,0,1,0,0,0,none,0,0,0,12,0,49,0,1,0,1,12
218,0,218,0,0,12,0,40745,28130,7000,0,0,0,0,85,0,1,0,0,0,none,0,0,0,12,0,48,0,1,0,1,12
219,1,219,0,12,12,0,18125,33350,7200,0.0008541874555,0.004273934426,0.9946684935,1.845361261e-009,3,19,20,48.95057719,19,17.23996266,immobile,7746.052632,19,2880.885955,0,0,3,297,298,0,7,0
220,0,220,0,0,12,0,16385,42195,10400,0,0,0,0,82,0,1,0,0,0,none,0,0,0,12,0,45,0,1,0,1,12
221,0,221,0,0,12,0,16530,42050,10700,0,0,0,0,83,0,1,0,0,0,none,0,0,0,12,0,46,0,1,0,1,12
222,0,222,0,1,12,0,29145,33785,14000,0.02285326087,0,0,0,78,1,2,324.2298567,1,0,diffusion,105125,1,0,11,0,41,1,2,0,1,11
223,1,223,0,13,13,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
224,1,224,290,13,13,0,6815,27550,0,0.05384488203,-0.07533127962,0.9880917706,8.787957122e-006,38,34,35,403.9562106,34,40.40386488,diffusion,217052.2059,34,40994.11872,0,0,14,34,35,0,1,0
225,1,225,205.0609665,13,13,0,24795,16965,400,0.0005401679842,0.006689772727,0.9968588652,2.046358686e-010,24,38,39,58.16270789,38,12.75869652,immobile,9405.921053,38,2200.034437,0,0,12,562,563,0,11,0
226,1,226,435,13,13,0,26100,26390,1400,0.0001088871488,0.02673864123,0.186580367,5.057312823e-008,43,28,29,134.1223845,28,18.3013143,immobile,27032.14286,28,6653.712347,0,0,16,28,29,0,1,0
227,1,227,145,13,13,0,25810,15370,2100,0.003926265146,0.06907229508,0.9857870716,1.053465534e-007,39,19,20,254.6578152,19,35.4096142,immobile,87419.73684,19,22979.09762,0,0,15,53,54,0,4,0
228,1,228,0,13,13,0,21460,24940,3100,0.0008821597391,0.001290979585,0.9985460576,1.148292532e-010,46,81,82,33.70520905,81,7.119793631,immobile,5191.358025,81,1140.327611,0,0,19,132,133,0,3,0
229,1,229,0,13,13,0,24795,20300,3600,0.001130338481,0.003952311248,0.9968625379,1.288822528e-009,49,27,28,55.00677406,27,15.58931988,immobile,9344.444444,27,2824.220619,0,0,20,185,186,0,9,0
230,1,230,0,13,13,0,41760,32045,4900,0.003416368828,0.02084682203,0.9938640802,2.312973808e-008,17,27,28,158.693244,27,19.47199267,immobile,35041.66667,27,7185.787576,0,0,11,105,106,0,7,0
231,1,231,522.8049349,2,13,0,6090,35960,5200,0.02791234096,0.06305378406,0.9733610536,5.57784558e-006,76,33,34,333.7355054,33,42.84126809,diffusion,170111.3636,33,35946.21561,11,0,39,33,34,0,1,11
232,1,232,0,6,13,1,33205,38425,5200,0.001024397773,0.002446893767,0.9986337273,1.665736417e-010,36,71,72,47.46736478,71,8.577394122,immobile,7403.169014,71,1405.09841,7,1,13,96,97,0,3,0
233,0,233,0,0,13,0,46255,23780,5300,0,0,0,0,87,0,1,0,0,0,none,0,0,0,13,0,50,0,1,0,1,13
234,0,234,0,0,13,0,40745,28565,6900,0,0,0,0,88,0,1,0,0,0,none,0,0,0,13,0,51,0,1,0,1,13
235,1,235,0,13,13,0,18125,33350,7200,0.0008541874555,0.004273934426,0.9946684935,1.845361261e-009,3,19,20,48.95057719,19,17.23996266,immobile,7746.052632,19,2880.885955,0,0,3,297,298,0,7,0
236,0,236,0,0,13,0,29580,34510,12500,0,0,0,0,1674,0,1,0,0,0,none,0,0,0,13,0,1547,0,1,1,1,13
237,1,237,0,14,14,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
238,1,238,458.5302607,14,14,0,6525,27550,0,0.05384488203,-0.07533127962,0.9880917706,8.787957122e-006,38,34,35,403.9562106,34,40.40386488,diffusion,217052.2059,34,40994.11872,0,0,14,34,35,0,1,0
239,1,239,0,14,14,0,24940,17110,400,0.0005401679842,0.006689772727,0.9968588652,2.046358686e-010,24,38,39,58.16270789,38,12.75869652,immobile,9405.921053,38,2200.034437,0,0,12,562,563,0,11,0
240,1,240,145,14,14,0,26100,26825,1600,0.0001088871488,0.02673864123,0.186580367,5.057312823e-008,43,28,29,134.1223845,28,18.3013143,immobile,27032.14286,28,6653.712347,0,0,16,28,29,0,1,0
241,1,241,145,14,14,0,25810,15515,2100,0.003926265146,0.06907229508,0.9857870716,1.053465534e-007,39,19,20,254.6578152,19,35.4096142,immobile,87419.73684,19,22979.09762,0,0,15,53,54,0,4,0
242,1,242,0,14,14,0,21460,24940,3100,0.0008821597391,0.001290979585,0.9985460576,1.148292532e-010,46,81,82,33.70520905,81,7.119793631,immobile,5191.358025,81,1140.327611,0,0,19,132,133,0,3,0
243,1,243,145,14,14,0,24795,20300,3600,0.001130338481,0.003952311248,0.9968625379,1.288822528e-009,49,27,28,55.00677406,27,15.58931988,immobile,9344.444444,27,2824.220619,0,0,20,185,186,0,9,0
244,1,244,290,14,14,0,41760,32045,5100,0.003416368828,0.02084682203,0.9938640802,2.312973808e-008,17,27,28,158.693244,27,19.47199267,immobile,35041.66667,27,7185.787576,0,0,11,105,106,0,7,0
245,1,245,324.2298567,3,14,0,6525,36250,5100,0.02791234096,0.06305378406,0.9733610536,5.57784558e-006,76,33,34,333.7355054,33,42.84126809,diffusion,170111.3636,33,35946.21561,11,0,39,33,34,0,1,11
246,1,246,0,7,14,1,33205,38425,5100,0.001024397773,0.002446893767,0.9986337273,1.665736417e-010,36,71,72,47.46736478,71,8.577394122,immobile,7403.169014,71,1405.09841,7,1,13,96,97,0,3,0
247,0,247,0,0,14,0,17545,34365,5300,0,0,0,0,1676,0,1,0,0,0,none,0,0,0,14,0,1549,0,1,1,1,14
248,1,248,648.4597135,0,14,0,17545,34365,5500,0.03839347826,-0.0841,0.9427298705,0.0003690718829,90,4,5,285.88017,4,135.3206419,diffusion,136662.5,4,96157.29599,14,0,53,4,5,0,1,14
249,0,249,0,0,14,0,40600,28855,6800,0,0,0,0,89,0,1,0,0,0,none,0,0,0,14,0,52,0,1,0,1,14
250,1,250,145,14,14,0,18125,33350,7300,0.0008541874555,0.004273934426,0.9946684935,1.845361261e-009,3,19,20,48.95057719,19,17.23996266,immobile,7746.052632,19,2880.885955,0,0,3,297,298,0,7,0
251,0,251,0,0,14,0,30015,34510,13300,0,0,0,0,1675,0,1,0,0,0,none,0,0,0,14,0,1548,0,1,1,1,14
252,1,252,0,15,15,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
253,1,253,739.3578295,15,15,0,6670,27985,0,0.05384488203,-0.07533127962,0.9880917706,8.787957122e-006,38,34,35,403.9562106,34,40.40386488,diffusion,217052.2059,34,40994.11872,0,0,14,34,35,0,1,0
254,1,254,0,15,15,0,24940,17110,300,0.0005401679842,0.006689772727,0.9968588652,2.046358686e-010,24,38,39,58.16270789,38,12.75869652,immobile,9405.921053,38,2200.034437,0,0,12,562,563,0,11,0
255,1,255,205.0609665,15,15,0,26100,26680,1700,0.0001088871488,0.02673864123,0.186580367,5.057312823e-008,43,28,29,134.1223845,28,18.3013143,immobile,27032.14286,28,6653.712347,0,0,16,28,29,0,1,0
256,1,256,0,15,15,0,25810,15370,2200,0.003926265146,0.06907229508,0.9857870716,1.053465534e-007,39,19,20,254.6578152,19,35.4096142,immobile,87419.73684,19,22979.09762,0,0,15,53,54,0,4,0
257,1,257,0,15,15,0,21460,24940,3100,0.0008821597391,0.001290979585,0.9985460576,1.148292532e-010,46,81,82,33.70520905,81,7.119793631,immobile,5191.358025,81,1140.327611,0,0,19,132,133,0,3,0
258,1,258,0,15,15,0,24795,20445,3400,0.001130338481,0.003952311248,0.9968625379,1.288822528e-009,49,27,28,55.00677406,27,15.58931988,immobile,9344.444444,27,2824.220619,0,0,20,185,186,0,9,0
259,1,259,145,15,15,0,41470,32045,5100,0.003416368828,0.02084682203,0.9938640802,2.312973808e-008,17,27,28,158.693244,27,19.47199267,immobile,35041.66667,27,7185.787576,0,0,11,105,106,0,7,0
260,1,260,0,4,15,0,6235,36395,5100,0.02791234096,0.06305378406,0.9733610536,5.57784558e-006,76,33,34,333.7355054,33,42.84126809,diffusion,170111.3636,33,35946.21561,11,0,39,33,34,0,1,11
261,1,261,145,8,15,1,33205,38425,5100,0.001024397773,0.002446893767,0.9986337273,1.665736417e-010,36,71,72,47.46736478,71,8.577394122,immobile,7403.169014,71,1405.09841,7,1,13,96,97,0,3,0
262,1,262,0,1,15,0,17255,34945,5700,0.03839347826,-0.0841,0.9427298705,0.0003690718829,90,4,5,285.88017,4,135.3206419,diffusion,136662.5,4,96157.29599,14,0,53,4,5,0,1,14
263,0,263,0,0,15,0,40600,29000,6700,0,0,0,0,92,0,1,0,0,0,none,0,0,0,15,0,55,0,1,0,1,15
264,1,264,145,15,15,0,18270,33350,7300,0.0008541874555,0.004273934426,0.9946684935,1.845361261e-009,3,19,20,48.95057719,19,17.23996266,immobile,7746.052632,19,2880.885955,0,0,3,297,298,0,7,0
265,0,265,0,0,15,0,16385,42050,10500,0,0,0,0,91,0,1,0,0,0,none,0,0,0,15,0,54,0,1,0,1,15
266,0,266,0,0,15,0,29725,34365,14000,0,0,0,0,1677,0,1,0,0,0,none,0,0,0,15,0,1550,0,1,1,1,15
267,1,267,0,16,16,0,0,0,0,0,0,nan,0,1,780,781,0,780,0,immobile,0,780,0,0,0,1,780,781,0,1,0
268,1,268,145,16,16,0,24940,17110,300,0.0005401679842,0.006689772727,0.9968588652,2.046358686e-010,24,38,39,58.16270789,38,12.75869652,immobile,9405.921053,38,2200.034437,0,0,12,562,563,0,11,0
269,1,269,597.8503157,16,16,0,5945,28130,500,0.05384488203,-0.07533127962,0.9880917706,8.787957122e-006,38,34,35,403.9562106,34,40.40386488,diffusion,217052.2059,34,40994.11872,0,0,14,34,35,0,1,0
270,1,270,205.0609665,16,16,0,25955,26825,1600,0.0001088871488,0.02673864123,0.186580367,5.057312823e-008,43,28,29,134.1223845,28,18.3013143,immobile,27032.14286,28,6653.712347,0,0,16,28,29,0,1,0
271,1,271,145,16,16,0,25810,15370,2000,0.003926265146,0.06907229508,0.9857870716,1.053465534e-007,39,19,20,254.6578152,19,35.4096142,immobile,87419.73684,19,22979.09762,0,0,15,53,54,0,4,0
272,0,272,0,0,16,0,46400,28855,2800,0,0,0,0,94,0,1,0,0,0,none,0,0,0,16,0,57,0,1,0,1,16
273,1,273,145,16,16,0,21460,24940,3000,0.0008821597391,0.001290979585,0.9985460576,1.148292532e-010,46,81,82,33.70520905,81,7.119793631,immobile,5191.358025,81,1140.327611,0,0,19,132,133,0,3,0
274,1,274,0,16,16,0,24795,20445,3300,0.001130338481,0.003952311248,0.9968625379,1.288822528e-009,49,27,28,55.00677406,27,15.58931988,immobile,9344.444444,27,2824.220619,0,0,20,185,186,0,9,0
275,0,275,0,0,16,0,37845,8555,3600,0,0,0,0,93,0,1,0,0,0,none,0,0,0,16,0,56,0,1,0,1,16
